,Date,Cases,Deaths,CountyID,Town,State,Population,Latitude,Longitude
0,1/22/20,0.0,0.0,84017001,Adams,Illinois,65435,39.98815591,-91.18786813
1,1/22/20,0.0,0.0,84017003,Alexander,Illinois,5761,37.18049267,-89.32910838
2,1/22/20,0.0,0.0,84017005,Bond,Illinois,16426,38.88829622,-89.43534887
3,1/22/20,0.0,0.0,84017007,Boone,Illinois,53544,42.32359279,-88.82345779
4,1/22/20,0.0,0.0,84017009,Brown,Illinois,6578,39.96209138,-90.75068024
5,1/22/20,0.0,0.0,84017011,Bureau,Illinois,32628,41.40385234,-89.5283051
6,1/22/20,0.0,0.0,84017013,Calhoun,Illinois,4739,39.16840183,-90.66330078
7,1/22/20,0.0,0.0,84017015,Carroll,Illinois,14305,42.06823429,-89.93395545
8,1/22/20,0.0,0.0,84017017,Cass,Illinois,12147,39.96991073,-90.24734436
9,1/22/20,0.0,0.0,84017019,Champaign,Illinois,209689,40.13919438,-88.20046615
10,1/22/20,0.0,0.0,84017021,Christian,Illinois,32304,39.54581621,-89.27780482
11,1/22/20,0.0,0.0,84017023,Clark,Illinois,15441,39.33425789,-87.78705622
12,1/22/20,0.0,0.0,84017025,Clay,Illinois,13184,38.75388572,-88.48914513
13,1/22/20,0.0,0.0,84017027,Clinton,Illinois,37562,38.60704876,-89.42385254
14,1/22/20,0.0,0.0,84017029,Coles,Illinois,50621,39.51949084,-88.22358557
15,1/22/20,0.0,0.0,84017031,Cook,Illinois,5150233,41.84144849,-87.81658794
16,1/22/20,0.0,0.0,84017033,Crawford,Illinois,18667,39.0032229,-87.75954624
17,1/22/20,0.0,0.0,84017035,Cumberland,Illinois,10766,39.27432424,-88.2401158
18,1/22/20,0.0,0.0,84017037,DeKalb,Illinois,104897,41.89373302,-88.76958483
19,1/22/20,0.0,0.0,84017039,De Witt,Illinois,15638,40.17514519,-88.90959682
20,1/22/20,0.0,0.0,84017041,Douglas,Illinois,19465,39.76768052,-88.21854195
21,1/22/20,0.0,0.0,84017043,DuPage,Illinois,922921,41.85116968,-88.08642662
22,1/22/20,0.0,0.0,84017045,Edgar,Illinois,17161,39.6809186,-87.74759563
23,1/22/20,0.0,0.0,84017047,Edwards,Illinois,6395,38.41353228,-88.05720863
24,1/22/20,0.0,0.0,84017049,Effingham,Illinois,34008,39.05935711,-88.58969584
25,1/22/20,0.0,0.0,84017051,Fayette,Illinois,21336,39.00072038,-89.02452658
26,1/22/20,0.0,0.0,84017053,Ford,Illinois,12961,40.59706922,-88.22350769
27,1/22/20,0.0,0.0,84017055,Franklin,Illinois,38469,37.99189086,-88.92567818
28,1/22/20,0.0,0.0,84017057,Fulton,Illinois,34340,40.47289135,-90.20862357
29,1/22/20,0.0,0.0,84017059,Gallatin,Illinois,4828,37.76430935,-88.22953869
30,1/22/20,0.0,0.0,84017061,Greene,Illinois,12969,39.35907414,-90.388865
31,1/22/20,0.0,0.0,84017063,Grundy,Illinois,51054,41.28569601,-88.41905692
32,1/22/20,0.0,0.0,84017065,Hamilton,Illinois,8116,38.08163641,-88.53883373
33,1/22/20,0.0,0.0,84017067,Hancock,Illinois,17708,40.40423981,-91.16313899
34,1/22/20,0.0,0.0,84017069,Hardin,Illinois,3821,37.51810645,-88.26873022
35,1/22/20,0.0,0.0,84017071,Henderson,Illinois,6646,40.81908672,-90.92491462
36,1/22/20,0.0,0.0,84017073,Henry,Illinois,48913,41.3533994,-90.13296166
37,1/22/20,0.0,0.0,84017075,Iroquois,Illinois,27114,40.74717633,-87.82466784
38,1/22/20,0.0,0.0,84017077,Jackson,Illinois,56750,37.78595185,-89.38232563
39,1/22/20,0.0,0.0,84017079,Jasper,Illinois,9610,39.01054275,-88.15437049
40,1/22/20,0.0,0.0,84017081,Jefferson,Illinois,37684,38.29980057,-88.9240025
41,1/22/20,0.0,0.0,84017083,Jersey,Illinois,21773,39.08869046,-90.35393073
42,1/22/20,0.0,0.0,84017085,Jo Daviess,Illinois,21235,42.36542373,-90.21094405
43,1/22/20,0.0,0.0,84017087,Johnson,Illinois,12417,37.45939802,-88.88165419
44,1/22/20,0.0,0.0,84017089,Kane,Illinois,532403,41.93842729,-88.42861412
45,1/22/20,0.0,0.0,84017091,Kankakee,Illinois,109862,41.13746989,-87.86205334
46,1/22/20,0.0,0.0,84017093,Kendall,Illinois,128990,41.59081014,-88.42869583
47,1/22/20,0.0,0.0,84017095,Knox,Illinois,49699,40.93148779,-90.21330340000002
48,1/22/20,0.0,0.0,84017097,Lake,Illinois,696535,42.3224907,-88.00367925
49,1/22/20,0.0,0.0,84017099,LaSalle,Illinois,108669,41.34426129999999,-88.88633881
50,1/22/20,0.0,0.0,84017101,Lawrence,Illinois,15678,38.71987914,-87.72884035
51,1/22/20,0.0,0.0,84017103,Lee,Illinois,34096,41.74583951,-89.29977132
52,1/22/20,0.0,0.0,84017105,Livingston,Illinois,35648,40.89188292,-88.55784752
53,1/22/20,0.0,0.0,84017107,Logan,Illinois,28618,40.12581572,-89.36638784
54,1/22/20,0.0,0.0,84017109,McDonough,Illinois,29682,40.45674722,-90.67775541
55,1/22/20,0.0,0.0,84017111,McHenry,Illinois,307774,42.32451172,-88.45248227
56,1/22/20,0.0,0.0,84017113,McLean,Illinois,171517,40.48996987,-88.84621113
57,1/22/20,0.0,0.0,84017115,Macon,Illinois,104009,39.86064913,-88.96342505
58,1/22/20,0.0,0.0,84017117,Macoupin,Illinois,44926,39.26119767,-89.92424028
59,1/22/20,0.0,0.0,84017119,Madison,Illinois,262966,38.83042506,-89.90422563
60,1/22/20,0.0,0.0,84017121,Marion,Illinois,37205,38.64963204,-88.91899208
61,1/22/20,0.0,0.0,84017123,Marshall,Illinois,11438,41.0327901,-89.34510444
62,1/22/20,0.0,0.0,84017125,Mason,Illinois,13359,40.23917274,-89.91824452
63,1/22/20,0.0,0.0,84017127,Massac,Illinois,13772,37.22078441,-88.71036614
64,1/22/20,0.0,0.0,84017129,Menard,Illinois,12196,40.02742725,-89.80246001
65,1/22/20,0.0,0.0,84017131,Mercer,Illinois,15437,41.20596782,-90.74290052
66,1/22/20,0.0,0.0,84017133,Monroe,Illinois,34637,38.27594376,-90.17761038
67,1/22/20,0.0,0.0,84017135,Montgomery,Illinois,28414,39.23198845,-89.47809254
68,1/22/20,0.0,0.0,84017137,Morgan,Illinois,33658,39.71654544,-90.20255104
69,1/22/20,0.0,0.0,84017139,Moultrie,Illinois,14501,39.64187451,-88.62099969
70,1/22/20,0.0,0.0,84017141,Ogle,Illinois,50643,42.04165196,-89.32184679
71,1/22/20,0.0,0.0,84017143,Peoria,Illinois,179179,40.78702156,-89.76078901
72,1/22/20,0.0,0.0,84017145,Perry,Illinois,20916,38.08510853,-89.36856219
73,1/22/20,0.0,0.0,84017147,Piatt,Illinois,16344,40.01360584,-88.59319339
74,1/22/20,0.0,0.0,84017149,Pike,Illinois,15561,39.62265059,-90.8877017
75,1/22/20,0.0,0.0,84017151,Pope,Illinois,4177,37.41391284,-88.56152109
76,1/22/20,0.0,0.0,84017153,Pulaski,Illinois,5335,37.22631423,-89.13085001
77,1/22/20,0.0,0.0,84017155,Putnam,Illinois,5739,41.2013541,-89.2869272
78,1/22/20,0.0,0.0,84017157,Randolph,Illinois,31782,38.05095369,-89.82512254
79,1/22/20,0.0,0.0,84017159,Richland,Illinois,15513,38.71240969,-88.08475366
80,1/22/20,0.0,0.0,84017161,Rock Island,Illinois,141879,41.46613806,-90.57042164
81,1/22/20,0.0,0.0,84017163,St. Clair,Illinois,259686,38.46996033,-89.93063427
82,1/22/20,0.0,0.0,84017165,Saline,Illinois,23491,37.75332999,-88.54119706
83,1/22/20,0.0,0.0,84017167,Sangamon,Illinois,194672,39.75836914,-89.65872023
84,1/22/20,0.0,0.0,84017169,Schuyler,Illinois,6768,40.157179799999994,-90.61114163
85,1/22/20,0.0,0.0,84017171,Scott,Illinois,4951,39.642916899999996,-90.47814431
86,1/22/20,0.0,0.0,84017173,Shelby,Illinois,21634,39.39133527,-88.80611122
87,1/22/20,0.0,0.0,84017175,Stark,Illinois,5342,41.09309773,-89.79745866
88,1/22/20,0.0,0.0,84017177,Stephenson,Illinois,44498,42.35129217,-89.662598
89,1/22/20,0.0,0.0,84017179,Tazewell,Illinois,131803,40.50716185,-89.51404662
90,1/22/20,0.0,0.0,84017181,Union,Illinois,16653,37.47119609,-89.25548938
91,1/22/20,0.0,0.0,84017183,Vermilion,Illinois,75758,40.18417171,-87.73384359
92,1/22/20,0.0,0.0,84017185,Wabash,Illinois,11520,38.44272901,-87.84922065
93,1/22/20,0.0,0.0,84017187,Warren,Illinois,16844,40.84925021,-90.6147432
94,1/22/20,0.0,0.0,84017189,Washington,Illinois,13887,38.35309213,-89.40982703
95,1/22/20,0.0,0.0,84017191,Wayne,Illinois,16215,38.42955355,-88.42586459
96,1/22/20,0.0,0.0,84017193,White,Illinois,13537,38.08706198,-88.17657461
97,1/22/20,0.0,0.0,84017195,Whiteside,Illinois,55175,41.75509713,-89.91556058
98,1/22/20,0.0,0.0,84017197,Will,Illinois,690743,41.44619267,-87.97862712
99,1/22/20,0.0,0.0,84017199,Williamson,Illinois,66597,37.73033511,-88.92994027
100,1/22/20,0.0,0.0,84017201,Winnebago,Illinois,282572,42.33641854,-89.16085327
101,1/22/20,0.0,0.0,84017203,Woodford,Illinois,38459,40.78579374,-89.20973757
104,1/23/20,0.0,0.0,84017001,Adams,Illinois,65435,39.98815591,-91.18786813
105,1/23/20,0.0,0.0,84017003,Alexander,Illinois,5761,37.18049267,-89.32910838
106,1/23/20,0.0,0.0,84017005,Bond,Illinois,16426,38.88829622,-89.43534887
107,1/23/20,0.0,0.0,84017007,Boone,Illinois,53544,42.32359279,-88.82345779
108,1/23/20,0.0,0.0,84017009,Brown,Illinois,6578,39.96209138,-90.75068024
109,1/23/20,0.0,0.0,84017011,Bureau,Illinois,32628,41.40385234,-89.5283051
110,1/23/20,0.0,0.0,84017013,Calhoun,Illinois,4739,39.16840183,-90.66330078
111,1/23/20,0.0,0.0,84017015,Carroll,Illinois,14305,42.06823429,-89.93395545
112,1/23/20,0.0,0.0,84017017,Cass,Illinois,12147,39.96991073,-90.24734436
113,1/23/20,0.0,0.0,84017019,Champaign,Illinois,209689,40.13919438,-88.20046615
114,1/23/20,0.0,0.0,84017021,Christian,Illinois,32304,39.54581621,-89.27780482
115,1/23/20,0.0,0.0,84017023,Clark,Illinois,15441,39.33425789,-87.78705622
116,1/23/20,0.0,0.0,84017025,Clay,Illinois,13184,38.75388572,-88.48914513
117,1/23/20,0.0,0.0,84017027,Clinton,Illinois,37562,38.60704876,-89.42385254
118,1/23/20,0.0,0.0,84017029,Coles,Illinois,50621,39.51949084,-88.22358557
119,1/23/20,0.0,0.0,84017031,Cook,Illinois,5150233,41.84144849,-87.81658794
120,1/23/20,0.0,0.0,84017033,Crawford,Illinois,18667,39.0032229,-87.75954624
121,1/23/20,0.0,0.0,84017035,Cumberland,Illinois,10766,39.27432424,-88.2401158
122,1/23/20,0.0,0.0,84017037,DeKalb,Illinois,104897,41.89373302,-88.76958483
123,1/23/20,0.0,0.0,84017039,De Witt,Illinois,15638,40.17514519,-88.90959682
124,1/23/20,0.0,0.0,84017041,Douglas,Illinois,19465,39.76768052,-88.21854195
125,1/23/20,0.0,0.0,84017043,DuPage,Illinois,922921,41.85116968,-88.08642662
126,1/23/20,0.0,0.0,84017045,Edgar,Illinois,17161,39.6809186,-87.74759563
127,1/23/20,0.0,0.0,84017047,Edwards,Illinois,6395,38.41353228,-88.05720863
128,1/23/20,0.0,0.0,84017049,Effingham,Illinois,34008,39.05935711,-88.58969584
129,1/23/20,0.0,0.0,84017051,Fayette,Illinois,21336,39.00072038,-89.02452658
130,1/23/20,0.0,0.0,84017053,Ford,Illinois,12961,40.59706922,-88.22350769
131,1/23/20,0.0,0.0,84017055,Franklin,Illinois,38469,37.99189086,-88.92567818
132,1/23/20,0.0,0.0,84017057,Fulton,Illinois,34340,40.47289135,-90.20862357
133,1/23/20,0.0,0.0,84017059,Gallatin,Illinois,4828,37.76430935,-88.22953869
134,1/23/20,0.0,0.0,84017061,Greene,Illinois,12969,39.35907414,-90.388865
135,1/23/20,0.0,0.0,84017063,Grundy,Illinois,51054,41.28569601,-88.41905692
136,1/23/20,0.0,0.0,84017065,Hamilton,Illinois,8116,38.08163641,-88.53883373
137,1/23/20,0.0,0.0,84017067,Hancock,Illinois,17708,40.40423981,-91.16313899
138,1/23/20,0.0,0.0,84017069,Hardin,Illinois,3821,37.51810645,-88.26873022
139,1/23/20,0.0,0.0,84017071,Henderson,Illinois,6646,40.81908672,-90.92491462
140,1/23/20,0.0,0.0,84017073,Henry,Illinois,48913,41.3533994,-90.13296166
141,1/23/20,0.0,0.0,84017075,Iroquois,Illinois,27114,40.74717633,-87.82466784
142,1/23/20,0.0,0.0,84017077,Jackson,Illinois,56750,37.78595185,-89.38232563
143,1/23/20,0.0,0.0,84017079,Jasper,Illinois,9610,39.01054275,-88.15437049
144,1/23/20,0.0,0.0,84017081,Jefferson,Illinois,37684,38.29980057,-88.9240025
145,1/23/20,0.0,0.0,84017083,Jersey,Illinois,21773,39.08869046,-90.35393073
146,1/23/20,0.0,0.0,84017085,Jo Daviess,Illinois,21235,42.36542373,-90.21094405
147,1/23/20,0.0,0.0,84017087,Johnson,Illinois,12417,37.45939802,-88.88165419
148,1/23/20,0.0,0.0,84017089,Kane,Illinois,532403,41.93842729,-88.42861412
149,1/23/20,0.0,0.0,84017091,Kankakee,Illinois,109862,41.13746989,-87.86205334
150,1/23/20,0.0,0.0,84017093,Kendall,Illinois,128990,41.59081014,-88.42869583
151,1/23/20,0.0,0.0,84017095,Knox,Illinois,49699,40.93148779,-90.21330340000002
152,1/23/20,0.0,0.0,84017097,Lake,Illinois,696535,42.3224907,-88.00367925
153,1/23/20,0.0,0.0,84017099,LaSalle,Illinois,108669,41.34426129999999,-88.88633881
154,1/23/20,0.0,0.0,84017101,Lawrence,Illinois,15678,38.71987914,-87.72884035
155,1/23/20,0.0,0.0,84017103,Lee,Illinois,34096,41.74583951,-89.29977132
156,1/23/20,0.0,0.0,84017105,Livingston,Illinois,35648,40.89188292,-88.55784752
157,1/23/20,0.0,0.0,84017107,Logan,Illinois,28618,40.12581572,-89.36638784
158,1/23/20,0.0,0.0,84017109,McDonough,Illinois,29682,40.45674722,-90.67775541
159,1/23/20,0.0,0.0,84017111,McHenry,Illinois,307774,42.32451172,-88.45248227
160,1/23/20,0.0,0.0,84017113,McLean,Illinois,171517,40.48996987,-88.84621113
161,1/23/20,0.0,0.0,84017115,Macon,Illinois,104009,39.86064913,-88.96342505
162,1/23/20,0.0,0.0,84017117,Macoupin,Illinois,44926,39.26119767,-89.92424028
163,1/23/20,0.0,0.0,84017119,Madison,Illinois,262966,38.83042506,-89.90422563
164,1/23/20,0.0,0.0,84017121,Marion,Illinois,37205,38.64963204,-88.91899208
165,1/23/20,0.0,0.0,84017123,Marshall,Illinois,11438,41.0327901,-89.34510444
166,1/23/20,0.0,0.0,84017125,Mason,Illinois,13359,40.23917274,-89.91824452
167,1/23/20,0.0,0.0,84017127,Massac,Illinois,13772,37.22078441,-88.71036614
168,1/23/20,0.0,0.0,84017129,Menard,Illinois,12196,40.02742725,-89.80246001
169,1/23/20,0.0,0.0,84017131,Mercer,Illinois,15437,41.20596782,-90.74290052
170,1/23/20,0.0,0.0,84017133,Monroe,Illinois,34637,38.27594376,-90.17761038
171,1/23/20,0.0,0.0,84017135,Montgomery,Illinois,28414,39.23198845,-89.47809254
172,1/23/20,0.0,0.0,84017137,Morgan,Illinois,33658,39.71654544,-90.20255104
173,1/23/20,0.0,0.0,84017139,Moultrie,Illinois,14501,39.64187451,-88.62099969
174,1/23/20,0.0,0.0,84017141,Ogle,Illinois,50643,42.04165196,-89.32184679
175,1/23/20,0.0,0.0,84017143,Peoria,Illinois,179179,40.78702156,-89.76078901
176,1/23/20,0.0,0.0,84017145,Perry,Illinois,20916,38.08510853,-89.36856219
177,1/23/20,0.0,0.0,84017147,Piatt,Illinois,16344,40.01360584,-88.59319339
178,1/23/20,0.0,0.0,84017149,Pike,Illinois,15561,39.62265059,-90.8877017
179,1/23/20,0.0,0.0,84017151,Pope,Illinois,4177,37.41391284,-88.56152109
180,1/23/20,0.0,0.0,84017153,Pulaski,Illinois,5335,37.22631423,-89.13085001
181,1/23/20,0.0,0.0,84017155,Putnam,Illinois,5739,41.2013541,-89.2869272
182,1/23/20,0.0,0.0,84017157,Randolph,Illinois,31782,38.05095369,-89.82512254
183,1/23/20,0.0,0.0,84017159,Richland,Illinois,15513,38.71240969,-88.08475366
184,1/23/20,0.0,0.0,84017161,Rock Island,Illinois,141879,41.46613806,-90.57042164
185,1/23/20,0.0,0.0,84017163,St. Clair,Illinois,259686,38.46996033,-89.93063427
186,1/23/20,0.0,0.0,84017165,Saline,Illinois,23491,37.75332999,-88.54119706
187,1/23/20,0.0,0.0,84017167,Sangamon,Illinois,194672,39.75836914,-89.65872023
188,1/23/20,0.0,0.0,84017169,Schuyler,Illinois,6768,40.157179799999994,-90.61114163
189,1/23/20,0.0,0.0,84017171,Scott,Illinois,4951,39.642916899999996,-90.47814431
190,1/23/20,0.0,0.0,84017173,Shelby,Illinois,21634,39.39133527,-88.80611122
191,1/23/20,0.0,0.0,84017175,Stark,Illinois,5342,41.09309773,-89.79745866
192,1/23/20,0.0,0.0,84017177,Stephenson,Illinois,44498,42.35129217,-89.662598
193,1/23/20,0.0,0.0,84017179,Tazewell,Illinois,131803,40.50716185,-89.51404662
194,1/23/20,0.0,0.0,84017181,Union,Illinois,16653,37.47119609,-89.25548938
195,1/23/20,0.0,0.0,84017183,Vermilion,Illinois,75758,40.18417171,-87.73384359
196,1/23/20,0.0,0.0,84017185,Wabash,Illinois,11520,38.44272901,-87.84922065
197,1/23/20,0.0,0.0,84017187,Warren,Illinois,16844,40.84925021,-90.6147432
198,1/23/20,0.0,0.0,84017189,Washington,Illinois,13887,38.35309213,-89.40982703
199,1/23/20,0.0,0.0,84017191,Wayne,Illinois,16215,38.42955355,-88.42586459
200,1/23/20,0.0,0.0,84017193,White,Illinois,13537,38.08706198,-88.17657461
201,1/23/20,0.0,0.0,84017195,Whiteside,Illinois,55175,41.75509713,-89.91556058
202,1/23/20,0.0,0.0,84017197,Will,Illinois,690743,41.44619267,-87.97862712
203,1/23/20,0.0,0.0,84017199,Williamson,Illinois,66597,37.73033511,-88.92994027
204,1/23/20,0.0,0.0,84017201,Winnebago,Illinois,282572,42.33641854,-89.16085327
205,1/23/20,0.0,0.0,84017203,Woodford,Illinois,38459,40.78579374,-89.20973757
208,1/24/20,0.0,0.0,84017001,Adams,Illinois,65435,39.98815591,-91.18786813
209,1/24/20,0.0,0.0,84017003,Alexander,Illinois,5761,37.18049267,-89.32910838
210,1/24/20,0.0,0.0,84017005,Bond,Illinois,16426,38.88829622,-89.43534887
211,1/24/20,0.0,0.0,84017007,Boone,Illinois,53544,42.32359279,-88.82345779
212,1/24/20,0.0,0.0,84017009,Brown,Illinois,6578,39.96209138,-90.75068024
213,1/24/20,0.0,0.0,84017011,Bureau,Illinois,32628,41.40385234,-89.5283051
214,1/24/20,0.0,0.0,84017013,Calhoun,Illinois,4739,39.16840183,-90.66330078
215,1/24/20,0.0,0.0,84017015,Carroll,Illinois,14305,42.06823429,-89.93395545
216,1/24/20,0.0,0.0,84017017,Cass,Illinois,12147,39.96991073,-90.24734436
217,1/24/20,0.0,0.0,84017019,Champaign,Illinois,209689,40.13919438,-88.20046615
218,1/24/20,0.0,0.0,84017021,Christian,Illinois,32304,39.54581621,-89.27780482
219,1/24/20,0.0,0.0,84017023,Clark,Illinois,15441,39.33425789,-87.78705622
220,1/24/20,0.0,0.0,84017025,Clay,Illinois,13184,38.75388572,-88.48914513
221,1/24/20,0.0,0.0,84017027,Clinton,Illinois,37562,38.60704876,-89.42385254
222,1/24/20,0.0,0.0,84017029,Coles,Illinois,50621,39.51949084,-88.22358557
223,1/24/20,1.0,0.0,84017031,Cook,Illinois,5150233,41.84144849,-87.81658794
224,1/24/20,0.0,0.0,84017033,Crawford,Illinois,18667,39.0032229,-87.75954624
225,1/24/20,0.0,0.0,84017035,Cumberland,Illinois,10766,39.27432424,-88.2401158
226,1/24/20,0.0,0.0,84017037,DeKalb,Illinois,104897,41.89373302,-88.76958483
227,1/24/20,0.0,0.0,84017039,De Witt,Illinois,15638,40.17514519,-88.90959682
228,1/24/20,0.0,0.0,84017041,Douglas,Illinois,19465,39.76768052,-88.21854195
229,1/24/20,0.0,0.0,84017043,DuPage,Illinois,922921,41.85116968,-88.08642662
230,1/24/20,0.0,0.0,84017045,Edgar,Illinois,17161,39.6809186,-87.74759563
231,1/24/20,0.0,0.0,84017047,Edwards,Illinois,6395,38.41353228,-88.05720863
232,1/24/20,0.0,0.0,84017049,Effingham,Illinois,34008,39.05935711,-88.58969584
233,1/24/20,0.0,0.0,84017051,Fayette,Illinois,21336,39.00072038,-89.02452658
234,1/24/20,0.0,0.0,84017053,Ford,Illinois,12961,40.59706922,-88.22350769
235,1/24/20,0.0,0.0,84017055,Franklin,Illinois,38469,37.99189086,-88.92567818
236,1/24/20,0.0,0.0,84017057,Fulton,Illinois,34340,40.47289135,-90.20862357
237,1/24/20,0.0,0.0,84017059,Gallatin,Illinois,4828,37.76430935,-88.22953869
238,1/24/20,0.0,0.0,84017061,Greene,Illinois,12969,39.35907414,-90.388865
239,1/24/20,0.0,0.0,84017063,Grundy,Illinois,51054,41.28569601,-88.41905692
240,1/24/20,0.0,0.0,84017065,Hamilton,Illinois,8116,38.08163641,-88.53883373
241,1/24/20,0.0,0.0,84017067,Hancock,Illinois,17708,40.40423981,-91.16313899
242,1/24/20,0.0,0.0,84017069,Hardin,Illinois,3821,37.51810645,-88.26873022
243,1/24/20,0.0,0.0,84017071,Henderson,Illinois,6646,40.81908672,-90.92491462
244,1/24/20,0.0,0.0,84017073,Henry,Illinois,48913,41.3533994,-90.13296166
245,1/24/20,0.0,0.0,84017075,Iroquois,Illinois,27114,40.74717633,-87.82466784
246,1/24/20,0.0,0.0,84017077,Jackson,Illinois,56750,37.78595185,-89.38232563
247,1/24/20,0.0,0.0,84017079,Jasper,Illinois,9610,39.01054275,-88.15437049
248,1/24/20,0.0,0.0,84017081,Jefferson,Illinois,37684,38.29980057,-88.9240025
249,1/24/20,0.0,0.0,84017083,Jersey,Illinois,21773,39.08869046,-90.35393073
250,1/24/20,0.0,0.0,84017085,Jo Daviess,Illinois,21235,42.36542373,-90.21094405
251,1/24/20,0.0,0.0,84017087,Johnson,Illinois,12417,37.45939802,-88.88165419
252,1/24/20,0.0,0.0,84017089,Kane,Illinois,532403,41.93842729,-88.42861412
253,1/24/20,0.0,0.0,84017091,Kankakee,Illinois,109862,41.13746989,-87.86205334
254,1/24/20,0.0,0.0,84017093,Kendall,Illinois,128990,41.59081014,-88.42869583
255,1/24/20,0.0,0.0,84017095,Knox,Illinois,49699,40.93148779,-90.21330340000002
256,1/24/20,0.0,0.0,84017097,Lake,Illinois,696535,42.3224907,-88.00367925
257,1/24/20,0.0,0.0,84017099,LaSalle,Illinois,108669,41.34426129999999,-88.88633881
258,1/24/20,0.0,0.0,84017101,Lawrence,Illinois,15678,38.71987914,-87.72884035
259,1/24/20,0.0,0.0,84017103,Lee,Illinois,34096,41.74583951,-89.29977132
260,1/24/20,0.0,0.0,84017105,Livingston,Illinois,35648,40.89188292,-88.55784752
261,1/24/20,0.0,0.0,84017107,Logan,Illinois,28618,40.12581572,-89.36638784
262,1/24/20,0.0,0.0,84017109,McDonough,Illinois,29682,40.45674722,-90.67775541
263,1/24/20,0.0,0.0,84017111,McHenry,Illinois,307774,42.32451172,-88.45248227
264,1/24/20,0.0,0.0,84017113,McLean,Illinois,171517,40.48996987,-88.84621113
265,1/24/20,0.0,0.0,84017115,Macon,Illinois,104009,39.86064913,-88.96342505
266,1/24/20,0.0,0.0,84017117,Macoupin,Illinois,44926,39.26119767,-89.92424028
267,1/24/20,0.0,0.0,84017119,Madison,Illinois,262966,38.83042506,-89.90422563
268,1/24/20,0.0,0.0,84017121,Marion,Illinois,37205,38.64963204,-88.91899208
269,1/24/20,0.0,0.0,84017123,Marshall,Illinois,11438,41.0327901,-89.34510444
270,1/24/20,0.0,0.0,84017125,Mason,Illinois,13359,40.23917274,-89.91824452
271,1/24/20,0.0,0.0,84017127,Massac,Illinois,13772,37.22078441,-88.71036614
272,1/24/20,0.0,0.0,84017129,Menard,Illinois,12196,40.02742725,-89.80246001
273,1/24/20,0.0,0.0,84017131,Mercer,Illinois,15437,41.20596782,-90.74290052
274,1/24/20,0.0,0.0,84017133,Monroe,Illinois,34637,38.27594376,-90.17761038
275,1/24/20,0.0,0.0,84017135,Montgomery,Illinois,28414,39.23198845,-89.47809254
276,1/24/20,0.0,0.0,84017137,Morgan,Illinois,33658,39.71654544,-90.20255104
277,1/24/20,0.0,0.0,84017139,Moultrie,Illinois,14501,39.64187451,-88.62099969
278,1/24/20,0.0,0.0,84017141,Ogle,Illinois,50643,42.04165196,-89.32184679
279,1/24/20,0.0,0.0,84017143,Peoria,Illinois,179179,40.78702156,-89.76078901
280,1/24/20,0.0,0.0,84017145,Perry,Illinois,20916,38.08510853,-89.36856219
281,1/24/20,0.0,0.0,84017147,Piatt,Illinois,16344,40.01360584,-88.59319339
282,1/24/20,0.0,0.0,84017149,Pike,Illinois,15561,39.62265059,-90.8877017
283,1/24/20,0.0,0.0,84017151,Pope,Illinois,4177,37.41391284,-88.56152109
284,1/24/20,0.0,0.0,84017153,Pulaski,Illinois,5335,37.22631423,-89.13085001
285,1/24/20,0.0,0.0,84017155,Putnam,Illinois,5739,41.2013541,-89.2869272
286,1/24/20,0.0,0.0,84017157,Randolph,Illinois,31782,38.05095369,-89.82512254
287,1/24/20,0.0,0.0,84017159,Richland,Illinois,15513,38.71240969,-88.08475366
288,1/24/20,0.0,0.0,84017161,Rock Island,Illinois,141879,41.46613806,-90.57042164
289,1/24/20,0.0,0.0,84017163,St. Clair,Illinois,259686,38.46996033,-89.93063427
290,1/24/20,0.0,0.0,84017165,Saline,Illinois,23491,37.75332999,-88.54119706
291,1/24/20,0.0,0.0,84017167,Sangamon,Illinois,194672,39.75836914,-89.65872023
292,1/24/20,0.0,0.0,84017169,Schuyler,Illinois,6768,40.157179799999994,-90.61114163
293,1/24/20,0.0,0.0,84017171,Scott,Illinois,4951,39.642916899999996,-90.47814431
294,1/24/20,0.0,0.0,84017173,Shelby,Illinois,21634,39.39133527,-88.80611122
295,1/24/20,0.0,0.0,84017175,Stark,Illinois,5342,41.09309773,-89.79745866
296,1/24/20,0.0,0.0,84017177,Stephenson,Illinois,44498,42.35129217,-89.662598
297,1/24/20,0.0,0.0,84017179,Tazewell,Illinois,131803,40.50716185,-89.51404662
298,1/24/20,0.0,0.0,84017181,Union,Illinois,16653,37.47119609,-89.25548938
299,1/24/20,0.0,0.0,84017183,Vermilion,Illinois,75758,40.18417171,-87.73384359
300,1/24/20,0.0,0.0,84017185,Wabash,Illinois,11520,38.44272901,-87.84922065
301,1/24/20,0.0,0.0,84017187,Warren,Illinois,16844,40.84925021,-90.6147432
302,1/24/20,0.0,0.0,84017189,Washington,Illinois,13887,38.35309213,-89.40982703
303,1/24/20,0.0,0.0,84017191,Wayne,Illinois,16215,38.42955355,-88.42586459
304,1/24/20,0.0,0.0,84017193,White,Illinois,13537,38.08706198,-88.17657461
305,1/24/20,0.0,0.0,84017195,Whiteside,Illinois,55175,41.75509713,-89.91556058
306,1/24/20,0.0,0.0,84017197,Will,Illinois,690743,41.44619267,-87.97862712
307,1/24/20,0.0,0.0,84017199,Williamson,Illinois,66597,37.73033511,-88.92994027
